Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
1039.0625,-0.8922,15.8110,7.4657,-8.6207,6.0072,-7.6971,-22.9841,-24.4535,-15.1137,-38.4804,-24.3124,-23.7132,-4.0417,3.0121,3.4753,-8.1125
1046.8750,1.5189,14.9310,-2.1115,-12.6642,0.6233,-11.8051,-21.4462,-17.9946,-12.6234,-27.3629,-15.0118,-14.6012,-1.6563,2.9616,0.6213,-19.1981
1054.6875,0.3802,9.9429,-6.1446,-15.7916,-2.4038,-9.4089,-19.8952,-16.7669,-10.5404,-24.8704,-12.5224,-9.2494,-4.2216,1.9682,0.0542,-17.9197
1062.5000,7.6880,10.3575,-21.0384,-16.9874,-1.6627,-1.6057,-8.2364,-8.0849,-2.8903,-18.8521,-7.5425,-7.5674,-2.6524,-6.1553,-4.8256,-34.4545
1070.3125,7.1528,10.8714,-16.2065,-14.8421,-2.4818,-1.4121,-4.8298,-6.3966,-1.7701,-18.3752,-8.1404,-9.9205,-4.2782,-10.4368,-10.9102,-37.1743
1078.1250,1.9434,6.3976,-12.2852,-13.6502,-4.1472,-1.9894,-7.8265,-8.1907,1.0530,-19.1579,-8.5978,-8.7887,-5.2400,-8.1439,-11.0813,-33.7187
1085.9375,1.3617,6.4755,-7.1175,-12.8985,-1.2242,-5.0375,-12.3603,-12.8198,-1.3803,-23.2859,-12.4653,-11.7812,-4.6403,-10.2037,-6.0798,-19.3918
1093.7500,3.3967,10.3689,-8.0736,-11.1346,0.0029,-5.1386,-9.6723,-11.5845,-5.6878,-21.9313,-12.5273,-12.7364,-3.0961,-12.5135,-7.4143,-18.3750
1101.5625,1.8419,8.5705,-11.9248,-9.4104,0.2295,0.2275,-5.6640,-6.0750,-1.8871,-14.8066,-7.5170,-9.5499,-2.1178,-12.3812,-10.9878,-28.4410
1109.3750,-2.4642,5.8417,1.2961,-7.5510,4.0647,-0.7942,-10.7879,-9.5879,-2.9199,-15.4783,-9.8203,-11.6846,-5.1360,-14.6292,-5.7770,-16.3950
1117.1875,-0.2277,6.8209,-8.4227,-6.1959,2.4122,-0.9064,-4.7540,-4.6140,-3.0763,-8.3606,-4.9975,-5.9132,-6.3345,-15.7727,-5.6681,-22.8905
1125.0000,-2.7426,4.9517,-3.0664,-1.2684,2.6635,-2.5732,-1.1614,-2.1941,-1.9612,-5.3534,-3.9815,-5.3495,-9.3049,-16.1461,-10.8402,-20.7202
1132.8125,0.1615,3.5993,-6.0642,-3.7931,1.3371,-0.4962,0.5387,1.6412,8.4891,-3.0472,-0.1573,-3.6305,-4.0033,-18.7904,-14.8418,-22.5910
1140.6250,3.0558,5.9755,-5.8905,-12.1278,1.3680,2.8962,2.1420,2.6527,9.0385,-4.6806,0.7556,-3.1005,-1.7476,-16.8588,-13.4162,-19.9598
